FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
2593504,500309,3885,707,1541,6929,3077276,532832,2500,256,1009,3493,98,1986
2175008,184601,2643,403,358,5979,2846500,233268,2391,303,596,2813,81,1988
3926433,595468,23061,2126,592,8830,2883395,456751,10360,851,361,3355,107,1988
1761567,243528,13752,1183,0,303432,2136736,310897,9314,661,0,159810,79,1989
3995256,1038419,12394,544,1186,16611,2779175,585104,4975,343,670,4057,128,1991
1658958,215068,4780,480,529,1872,2171858,250737,3580,351,450,901,86,1993
5823592,1035179,16990,2634,5563,21029,5117948,961882,8115,1330,3374,9870,92,1997
2867036,571972,10715,932,1039,10517,3026568,593670,5947,588,1199,4143,92,2000
11637617,3202825,59652,5910,2094,482673,5233073,1554646,14078,1571,2342,137686,206,2000
8247648,2332646,29192,2982,5441,30230,4377156,1416916,8812,1036,2246,9109,139,2000
10030662,3085499,644973,42869,0,4287066,5514243,1772755,279616,18584,4376,1361004,149,2007
1683068,216641,7977,868,0,41122,1753749,224782,5033,682,514,19367,95,2008
4529964,1191015,13085,2149,1051,27829,5525378,1279758,9266,1171,747,11454,93,2010
4618478,1692681,24447,2104,1364,8700,3165720,1574005,8224,804,747,3167,110,2010
1773661,256992,2189,310,1040,3496,2396374,328240,1681,288,594,2337,68,2011
8684072,1780671,40192,3691,0,231756,4743276,1071476,11346,1127,984,63520,134,2012
2568815,274268,4181,622,1571,6106,2622938,279165,2336,373,862,3166,84,2013
4842349,759038,19924,2368,567,169748,3653947,455117,8657,933,506,75584,119,2013
1520881,293181,5651,761,1106,2339,2086555,331061,3421,405,583,1127,82,2014
2245133,388250,9342,797,695,2863,2582393,424387,5021,543,476,1520,93,2016
11342641,3189573,184746,12117,0,1747685,7290960,2574699,127018,7905,4074,739617,130,2019
1444876,306895,3580,793,1339,4735,1261615,270085,1746,327,678,2542,86,2020
2073834,251203,7878,445,761,21680,2269814,258790,5641,434,489,10061,84,2021
2193286,476986,7687,1562,2738,40025,2893712,465834,3686,996,1665,25089,85,2021
2583765,1002424,12637,1105,120,6292,2008020,1064110,5490,476,530,2295,107,2021
1864748,362627,4231,282,964,5199,2355722,467314,2873,240,587,2346,78,2026
2429618,362458,6096,706,814,14817,3054090,440639,3940,462,716,8364,77,2028
7666229,1498842,42575,3912,1270,234896,5203104,1011562,16229,1322,945,98356,116,2029
6869986,2214000,37373,3722,0,852894,5502305,1767410,12703,1344,1496,324059,151,2029
2805415,879453,9510,819,755,10902,2137526,701987,3791,352,455,3943,90,2029
4556568,1168430,22982,1919,1800,52284,3705039,981317,9690,884,831,19863,85,2030
2985503,1181672,7956,709,1602,5978,2832129,1308026,5659,641,1076,2838,83,2032
3274259,377512,10197,1201,0,275794,3855189,460238,7100,762,555,139337,97,2035
1449568,304997,1689,449,148,1559,2096182,421509,1369,304,272,1145,65,2038
9158571,3280902,721733,184323,225559,298627,6572448,2691194,369650,100103,125323,129077,131,2039
3876282,449560,37987,2702,1067,113337,3324086,405412,19804,1320,873,47280,94,2040
1579902,344157,5241,478,607,8104,2021056,294270,3238,411,436,4132,86,2042
1700111,244233,6765,822,354,2573,1647706,280487,4211,501,461,1143,77,2044
2009818,303553,7844,803,1539,13496,2053750,319697,4621,455,806,5844,85,2048
11205217,2213498,59704,4769,5164,107407,4489398,1176356,12525,1263,1496,32991,201,2050
1626246,254525,9451,918,221,16433,1654827,296551,6229,629,383,7987,87,2050
1816437,214663,1816,136,219,3254,1938349,245291,1237,200,445,2103,84,2050
3342286,638882,13479,1186,502,15201,3212290,630219,6848,648,324,7827,99,2052
3056843,273706,4420,571,558,9392,2428906,219601,2161,255,687,4544,99,2052
1947686,322428,2228,53,1114,1289,2915414,435243,1862,141,571,1242,77,2053
4692272,625909,13654,2070,518,15488,3919631,449228,5444,631,634,6192,107,2053
1718588,154688,2530,449,421,3734,2636896,204944,1763,212,591,1773,62,2054
4891742,205828,17554,1478,0,267962,3496183,279606,6738,718,875,111492,108,2058
4353695,908184,140606,10096,0,1916388,2947355,924381,110406,7472,179,811534,110,2058
2403312,484259,6521,1376,0,11618,1957619,555724,3987,522,181,6065,92,2058
4029178,762491,15799,2104,852,35742,3074625,635304,5957,706,450,13800,96,2058
3025392,753683,13056,1118,549,19606,3433664,941045,7909,796,574,9514,80,2058
5794871,1003696,96143,6459,0,623240,4569488,842408,65499,4389,937,269147,98,2059
13873522,3328360,295633,21480,0,2251380,7384551,1905656,197099,14360,1985,802269,158,2059
1723099,238635,7235,797,1203,16310,2069830,240349,4685,460,1165,9036,87,2060
5759754,1399997,22238,2276,367,27276,4797694,1138253,10028,955,311,11263,111,2063
1545191,263964,8825,1128,1023,1868,1915396,272872,6638,699,507,1113,98,2065
3534646,1328353,10942,1288,1389,6751,3114616,1697804,5894,574,706,3087,100,2067
15157537,4794056,252336,18950,0,3925479,6115219,1989675,133655,9084,5972,1615379,199,2068
2777092,711023,11479,1369,642,5380,2781277,785343,7342,696,492,2106,87,2070
5399595,1345677,21537,2074,1258,30141,4571614,1150880,9980,868,801,11252,116,2070
11032585,3374116,48466,4981,2963,151000,6560439,2308847,14491,1996,1757,50419,164,2070
2155839,216825,10953,850,567,54448,2875166,274936,8322,581,361,32185,66,2073
8713048,1746763,417440,28025,0,4096819,5483021,1441897,212773,14037,2167,1384540,129,2074
3393963,648513,32276,2534,0,82060,3021425,714847,21947,1301,488,34731,91,2074
8453928,2031659,239165,15365,0,5237515,4543899,1050664,158264,10249,8606,2044602,164,2074
6754887,2356234,27191,1956,166,61998,3700036,1618509,8374,765,761,18885,132,2074
2981208,426093,9366,874,205,13814,3236584,445187,4845,448,502,5321,87,2075
2391562,261274,8066,942,282,13195,3163559,292559,5718,397,247,6571,77,2075
4318369,825510,19946,2300,1528,15085,2922696,720037,8334,1061,780,6213,115,2077
2707181,361031,3908,935,607,790,3194114,513445,2960,552,387,634,84,2079
1850670,477619,6102,926,786,3406,1890413,507047,3016,473,848,1517,80,2081
2011260,319825,116633,8738,0,1228593,1948682,363023,72323,5306,0,524049,79,2081
5754946,1001835,114378,8698,0,1691177,6254849,867687,77988,5419,3221,786207,98,2083
9631198,2145439,37277,4257,4468,30008,6254168,1450576,13738,1970,3078,8068,144,2083
2627406,592333,50391,4388,0,2351963,2298499,411001,27039,2068,1375,1100439,104,2087
1837749,664707,5265,823,1716,18103,1831281,561814,3280,441,594,9038,94,2088
2210432,258634,2868,362,1155,5351,3228919,353353,2280,251,778,2874,77,2089
3509615,931971,10143,1369,930,15500,3185390,922542,5998,634,615,6398,99,2090
1661388,704164,9899,960,1577,11388,1320210,596600,4724,409,709,4391,95,2091
2134027,667787,2252,414,370,3914,2128450,797857,1481,194,453,1273,92,2094
3850541,791285,7889,1292,939,2474,3079943,579188,3748,456,511,1155,115,2096
5461378,766822,20343,2338,0,146947,2274712,385019,5942,626,166,44294,157,2096
2224601,521954,6010,243,527,3895,2415282,630354,3959,285,604,1924,76,2098
4172717,643215,10015,1256,576,150913,3695932,554249,4998,621,349,77197,103,2101
12145216,1975294,218314,15792,2590,226448,6176112,1207893,147835,9222,1557,89358,216,2101
3293607,518450,10129,1032,402,81240,4909364,649295,6695,716,1140,40978,81,2106
3389689,354473,12941,1904,0,138466,2679084,305425,5530,572,391,57863,110,2107
4063178,529800,11624,1012,5,59905,3737289,572104,5640,507,557,28938,99,2110
1923321,486213,76229,5025,0,871173,2009101,536505,40787,2828,2828,414474,89,2110
12918672,2792231,56149,5354,4002,56975,8223079,2111510,19186,1608,1353,15140,134,2112
12813187,3744245,163794,13006,3079,428777,6105542,1840530,88090,5936,1261,157007,160,2113
2294462,326293,8933,895,1359,7695,2224459,391885,4918,455,617,3104,84,2115
2581024,434311,9438,953,1212,12725,3255512,417717,5931,471,921,6550,84,2116
1904153,179520,5929,758,677,6249,2569097,194518,4040,434,563,3158,73,2117
2496639,226560,7695,899,670,22201,3052671,284145,6405,564,569,13366,67,2117
3110762,732923,9451,1318,1483,16583,2762159,724268,4628,630,1085,7682,101,2118
2055185,590930,5214,397,801,5155,2958983,818242,4562,492,534,2962,65,2119
8718537,2169085,38431,3436,1123,520882,5563801,1374905,14846,1513,781,201122,212,2121
4217436,1247998,33293,2780,495,286040,2110899,777979,10982,815,702,67371,130,2121
3090543,890988,17044,2010,890,15077,2504180,874341,9870,1317,1007,6434,108,2122
2558245,513144,360229,22917,0,1617599,2923652,507400,274024,17592,2466,690666,82,2123
1628236,493343,5107,348,479,934,2521328,597818,4460,434,428,677,63,2125
1920128,317027,2617,523,424,5254,2488113,374171,1941,313,337,3252,84,2125
2500778,517973,4784,713,1397,6763,3255690,578083,3165,514,629,3116,75,2125
1506996,271513,5391,1000,123,10832,1729999,264657,3002,485,217,4617,103,2130
2111399,514365,4375,812,3307,4089,2126457,446444,1791,405,1670,1462,94,2132
1657545,247100,4658,445,304,8379,1906098,273852,2390,247,234,4536,90,2133
2137470,572437,136434,9239,0,1321781,2246844,544394,82378,5443,538,561644,101,2135
4435053,929824,11494,1408,642,16691,3932645,1002547,7253,690,636,7894,98,2137
2031936,646208,12822,474,1073,8894,1655229,437661,5003,380,676,3910,117,2137
1823577,351324,2634,192,564,1314,2754788,508256,2504,211,362,942,64,2139
3567278,1330604,21784,2154,1556,8643,1890149,715317,7277,611,756,3047,160,2140
14931169,2667117,61562,6185,7961,501951,7035591,1071620,11997,1374,2545,187320,191,2141
5816805,1355242,30067,2956,2628,102976,2808769,655045,9124,830,1118,26166,159,2141
2840838,315352,6195,348,1031,1784,3493151,387447,4168,232,567,1143,72,2147
1926848,617747,9651,668,593,11519,2085815,698071,5944,453,439,4532,81,2150
5196516,980475,17524,1044,1531,11216,3208854,618189,6561,647,726,3385,142,2151
4274893,842014,143165,9142,0,1300399,3097925,715512,105310,6709,1459,591139,124,2155
1865278,481383,2706,617,786,3103,2475341,522817,1551,250,808,1814,82,2155
2776819,648181,9572,1003,1493,11212,3170452,670475,4972,603,978,4421,94,2156
1546506,522242,4181,159,388,936,2218357,757900,3574,309,529,385,68,2157
2812965,571969,10999,757,1168,39401,3269965,722622,7896,728,873,20306,81,2159
2154037,231505,1897,419,1109,372,3358582,330396,1307,278,573,268,79,2165
2480572,297141,7626,1032,1173,6368,3275065,356296,5786,673,626,2801,73,2165
1661571,245977,5807,767,927,9975,2092400,277674,4239,393,606,4656,71,2169
4126445,736817,13277,1518,1374,17583,3155342,570314,6344,624,727,6112,116,2171
2038073,372812,6091,883,201,19694,2504098,397857,4067,417,396,9373,82,2172
2003379,344631,9608,954,654,13340,2404166,413750,6488,626,656,6626,75,2173
2075860,439748,8544,867,848,47440,2396546,472135,5419,487,571,22036,74,2175
1846245,674294,4210,535,1400,6742,1963488,785745,2981,317,928,3887,75,2176
4611039,795693,18852,2030,1311,20981,2925520,640224,7328,690,758,6834,118,2178
5894184,1026671,144050,9832,0,987151,3450093,601020,69639,4916,1261,475086,137,2178
5285736,2241394,33412,2778,1246,23534,3884489,1743558,12652,1033,639,7967,119,2178
10726288,2752123,163119,12306,0,3739808,6498930,2033740,78281,6121,2741,1125476,142,2178
6993749,1606871,28321,2042,795,55896,4155839,814766,8276,622,810,13816,139,2178
4804112,746484,11488,1125,72,14848,3568950,637209,5335,691,489,7347,94,2178
3504834,426381,5079,76,829,3165,2549779,327506,3012,176,504,1152,143,2180
14061934,2505561,126734,9371,624,511803,7355605,964232,74715,5017,921,211049,185,2180
2144132,252529,4589,461,94,1927,3278261,346134,3525,334,179,1160,63,2181
3887989,646926,8928,941,1121,69761,4647269,538026,5181,531,998,33110,112,2187
2340231,333949,12410,1185,433,204253,2906772,402179,8017,726,624,104585,82,2188
5215512,955047,28227,2489,1594,48662,2747673,675158,8198,670,835,14971,147,2189
4682490,1386477,13385,1463,1243,10199,3593725,1471817,6972,859,528,4260,101,2190
3196187,729639,9817,1558,1303,68084,2521582,578009,4599,656,640,28710,117,2191
1924484,112649,6853,866,438,3427,2816614,142932,5563,607,207,1809,78,2192
13575759,3248421,183288,14798,11583,840780,5439555,1249600,105068,6913,3385,239676,229,2194
1679117,334955,4503,900,1978,9764,1751264,372161,3087,522,1460,3685,75,2194
1549485,330148,12862,1163,1411,36880,1489317,366608,7982,609,1096,16625,80,2195
12354959,3964266,192094,14492,0,1311457,6003543,2088743,79450,6283,531,542737,161,2195
1669689,283516,5331,349,179,14065,1539986,301017,3108,383,399,6183,99,2196
1690033,251358,4604,406,467,7924,2011922,332008,3307,324,599,3638,73,2196
7969598,1456273,19219,2883,1984,10013,4874488,833259,5417,741,844,3602,144,2196
3977557,846562,14875,1811,673,9667,3905609,827090,7369,756,741,3595,98,2196
6748394,947896,25765,2125,1492,15921,6764127,994610,14375,1202,1031,5329,100,2197
1840608,415782,5901,1014,1225,3238,1987903,431835,3031,457,936,1161,100,2199
4863788,1068646,23641,2458,2450,79249,2683670,639833,7221,856,789,30718,163,2200
2466888,420092,4757,739,1318,7665,3584658,521354,3837,340,678,4174,73,2200
11021545,3346305,440455,29746,0,4098676,6834429,2579335,195491,13152,2362,1303701,135,2200
1854115,460245,11513,720,582,83137,1881480,437234,5184,398,607,43204,101,2200
1797091,369070,6619,528,438,17281,1777558,256611,3586,419,260,9220,92,2204
5246612,1469248,23571,2477,1940,47664,4006869,1379348,11261,1030,881,14283,104,2207
10449042,3125521,298966,20547,0,1586149,4193718,1312176,121750,8732,1778,388101,213,2207
1617316,238129,3356,546,138,7566,2446320,311968,2221,394,252,3677,67,2208
2371202,272879,6870,480,0,58244,2651412,312423,3706,400,0,31065,80,2208
5873246,1183603,55848,4233,0,316957,3386440,885592,27073,2075,1597,157074,121,2208
2261010,652944,13824,1642,513,14630,2701400,633885,8264,955,557,6595,90,2208
3314691,460934,15270,1858,695,6359,2073124,302458,6198,637,486,2592,119,2209
1898246,165661,3250,689,320,8752,2471359,217581,2194,291,246,4907,70,2211
2483645,482036,11402,1552,642,29647,1762621,287606,5887,545,503,12557,130,2211
1884619,212685,7109,649,0,151967,2500551,285502,4881,472,0,110213,59,2212
1991200,384104,140374,9870,0,1236132,1858128,340800,99861,6785,1045,622851,85,2212
4610419,811384,225891,15285,0,3685026,3253634,741402,152306,9977,5494,1698835,99,2213
1865890,345735,8390,667,1356,12617,2100632,315385,3916,435,587,4873,90,2214
7250370,1671324,226932,15464,0,1489236,5573901,1509818,168529,10591,4383,568302,120,2214
3280324,590439,9014,879,122,5089,3205758,424263,3905,372,196,1862,120,2214
7203976,2631451,45245,3702,1641,122837,5147137,2267926,22797,1693,967,49479,135,2214
1744956,236556,3662,293,865,3558,1872449,245679,2252,295,431,1730,90,2215
3245646,528897,9645,916,1023,14592,3802281,631905,5620,605,761,8454,86,2216
4462698,943421,217306,14408,0,660536,2459211,506929,154008,9377,1529,315432,129,2216
2096136,240385,4638,937,834,114490,2954069,244229,3146,489,678,55150,77,2216
1723753,356625,5804,564,510,4865,1676267,367247,3301,362,276,1933,81,2216
3466612,416616,30746,2660,0,755029,2956233,360882,20717,1443,394,338884,104,2217
3918132,889624,14658,1798,992,11544,2579354,721419,5080,557,686,4491,117,2217
11480283,3651728,46022,4588,2635,65299,5792034,1946762,11840,1054,770,18531,188,2217
9574710,1816545,159377,12155,1171,364105,6725460,1320354,115060,7867,1723,143150,127,2217
2193346,382556,2601,562,621,348,3175685,519666,1940,435,603,383,67,2218
2174026,360779,10101,770,1039,14054,2815393,418012,6727,495,945,6974,93,2219
2027219,248982,5585,483,108,6598,2535110,338793,4220,349,342,3927,68,2219
4963736,1304338,14075,1845,3145,21854,3389894,714974,4853,550,1439,6942,131,2221
5625354,1023828,17623,1884,886,18505,3994660,869398,9533,800,783,5347,112,2221
2228505,787674,126583,8537,0,1358473,1917646,730434,97262,6140,602,530604,90,2223
3121633,586683,11630,977,770,9420,2374592,519149,5280,407,502,3900,99,2223
5685852,1230724,139160,10389,0,493252,3041911,856368,90052,6039,1165,191200,151,2227
2755660,616657,1670,781,842,1160,2217040,598610,1002,320,636,814,96,2229
3567387,601213,10392,1225,1131,36583,3979697,642544,6633,624,758,18870,76,2231
4054981,848676,17138,2421,1634,38176,2898367,546932,5734,737,584,12327,114,2232
9116293,1460107,23105,2815,1140,18444,8429011,1216101,10047,1088,808,7235,130,2233
6257644,2509963,369971,25376,0,4756942,3809047,1487359,128632,8682,3529,1442179,154,2233
4346856,950207,13889,956,1118,22744,5009906,1102742,7850,587,500,10968,74,2233
2033473,420662,7122,1318,420,24261,1669441,317828,4104,553,551,11017,108,2236
3565158,657592,72570,6796,4139,510781,2448666,516831,48511,3918,1894,216710,113,2241
7714501,1925989,45507,3230,1123,72560,4323198,1136175,15595,1402,879,17155,141,2241
15273028,4721513,422089,28202,0,2015736,8197372,3283021,300244,19330,4188,727907,139,2241
4802702,1366167,28041,2647,2506,27271,3850015,1441900,13601,1567,1389,11197,97,2242
11278076,2727269,244015,17023,0,1734631,6854510,1703368,134333,9238,2086,538460,146,2243
7669352,1876824,18095,1817,2185,31750,3584535,1092073,6408,663,1007,10559,163,2244
2382012,243616,12189,1411,1500,23001,2895552,310796,9636,735,898,12090,68,2249
4746584,464037,13914,1537,1189,60975,2701618,299603,4721,698,644,20054,122,2252
5832234,1194142,18418,1913,1177,24683,3026745,604775,4992,510,796,6574,151,2253
2634817,321205,4177,583,998,1236,2231244,280327,1921,257,645,569,85,2253
2652858,563013,5749,561,252,6673,2347449,429139,2111,204,309,2245,121,2254
5446892,1480057,29622,2865,332,74606,3520500,946627,7410,685,686,22047,156,2256
1796801,147514,1833,65,188,2797,2741682,185565,993,72,259,1419,100,2256
9980226,3009814,57166,4376,2645,61622,4903850,1447758,17561,1408,1080,21969,161,2256
2466998,222396,6590,1132,391,11154,3432932,275369,4791,694,506,5846,70,2257
1596293,340890,4036,181,292,6545,1809645,438755,2263,258,470,2860,87,2257
4412853,847633,16185,1230,0,1318005,4747680,852520,8210,828,1469,638017,110,2257
1795053,570570,10490,1259,799,68480,2218103,564607,6115,544,933,40328,82,2261
4401553,547454,16975,1559,1963,38597,4176978,533664,8347,900,886,13798,104,2263
3770991,484340,7692,799,610,18276,5539596,599282,5801,459,563,8702,76,2263
6665849,1790833,20933,1508,129,50577,5149495,1650766,9114,801,437,24295,128,2264
6778040,726903,28427,2444,0,410206,4933881,380856,7557,764,328,135573,134,2265
1877461,225984,2640,593,383,546,2715661,305087,1652,209,334,802,98,2274
4670508,532320,11585,1234,524,413362,3883636,423972,4659,404,1052,186552,104,2275
2590630,244101,8348,882,439,4270,2972876,292027,6301,599,263,2544,75,2275
1483116,308466,4422,779,307,46173,1917548,399144,2812,368,516,23144,78,2276
2195530,434466,8850,809,758,2864,1895518,407076,4611,434,536,1339,87,2277
3653811,1722191,283741,19819,0,2899006,3049385,1212440,121680,8506,3354,788617,123,2278
3818339,794126,16529,1486,1750,21735,4143355,771512,9185,953,949,9973,86,2282
1990684,210457,2664,742,1084,4245,2665505,303976,1967,398,653,2453,68,2283
2368261,465721,8977,1280,1183,25770,2830932,512693,5185,609,969,10417,79,2283
